Lateral Root Density,Total Density,Area Convex Hull,Day,Type
0.5256099331336838,0.6563759619018529,470.51520000000005,14,Continuous Light
0.33472632241558964,0.4759625096087005,403.0629423797542,14,Continuous Light
0.39268177170604623,0.5312532757078581,387.0789159460145,14,Continuous Light
0.3326767903125078,0.6861046826144569,74.34327170098058,14,Continuous Light
0.20967309280233082,0.4885621002117806,139.86726040218966,14,Continuous Light
0.13735543417228085,0.5546857614692277,86.09354170802962,14,Continuous Light
0.09708429616109049,0.4959219233212147,105.08055137986784,14,Continuous Light
0.0,1.3907304628247534,10.848541689088421,8,Long Day
0.0,0.9698698635584537,11.648037391799019,8,Long Day
0.0833788660647749,0.798205193587666,31.55086791408496,8,Long Day
0.0,1.448374495082724,5.2228594271305795,8,Long Day
0.0,1.9605493364761022,5.751821983800666,8,Long Day
0.10368823722801496,0.5407089192500454,63.407683213044166,8,Long Day
0.00022920048562448508,0.8138707145089782,24.517272854936103,8,Long Day
0.0,1.5902940374828867,3.2816669007161914,8,Long Day
0.0,1.9554554249696536,5.345211581291759,8,Long Day
0.024707810490720516,0.8106148140767806,44.41236936782593,8,Long Day
0.0,2.2235963508807273,1.6391382405745065,8,Long Day
0.0,2.076871782189461,4.91630630774386,8,Long Day
0.11353417855532658,0.4537394090275592,94.73466788302323,8,Long Day
0.0,1.0566459096490355,13.369881405236072,8,Long Day
0.17693853647537433,0.4437132661148715,114.37337556156085,8,Long Day
0.22337245773226538,0.41265476224970726,209.98760693323237,8,Long Day
0.0,0.6752720015856141,18.23560040218328,8,Long Day
0.14114621797459584,0.502584446017905,71.40818012065498,8,Long Day
0.012424381014676557,0.9736073311614994,19.85393970486164,8,Long Day
0.06852303385159188,0.7000767320958194,31.93337846517037,8,Long Day
0.0,1.6943010079093057,2.741759100140603,8,Long Day
0.0,1.1203914073330425,20.8232,8,Long Day
0.0,2.25525373778342,4.8616,8,Long Day
0.0,1.8623083339337012,7564,8,Long Day
0.0,1.2076578124485475,13228,8,Long Day
0.13719450635710287,0.9458242505811524,25.95747297858274,10,Long Day
0.08543341928881748,0.7908257636968409,23.55360464937501,10,Long Day
0.19297886386332722,0.4820776089052298,106.78264479328423,10,Long Day
0.07312402753173049,0.8583388796284782,16.385049430359313,10,Long Day
0.06225096449999489,1.1530786255068943,16.615786408794932,10,Long Day
0.22690408305266374,0.49769888099891935,139.8233602145794,10,Long Day
0.1280807568967263,0.42982848935417073,90.70969667181575,10,Long Day
0.0,1.5359886968297303,6.607218087347283,10,Long Day
0.0,1.1814034151826855,13.897550111358573,10,Long Day
0.13640502622675404,0.37928659314554025,198.18314202501284,10,Long Day
0.0,1.100618091181686,9.149910233393179,10,Long Day
0.14269063175040306,1.1862038193511935,16.15870685665959,10,Long Day
0.16953892592248615,0.3317888491646625,256.49172934919187,10,Long Day
0.08936266938578125,0.4788170252232274,53.40465084255642,10,Long Day
0.24641856543840346,0.41691985038601753,245.1193693306023,10,Long Day
0.3752272160989538,0.5310758594553978,310.9205294593525,10,Long Day
0.13054312600881973,0.5651856665577716,39.269426888825045,10,Long Day
0.20828766344090638,0.3998242747521614,191.4141051422005,10,Long Day
0.167614720560751,0.487119032151736,83.11479614931952,10,Long Day
0.1809727047967682,0.5492475246988247,75.51684632609488,10,Long Day
0.0,0.890713895650749,11.770730267840094,10,Long Day
0.07935090536514172,0.6060894170922991,62.4528,10,Long Day
0.0,1.5952041055494823,11208,10,Long Day
0.0,1.3037367983178096,16.092000000000002,10,Long Day
0.0004608230860336728,0.10655402699897319,206.0464,10,Long Day
0.17542444836123303,0.5174449468069982,78.826432557925,12,Long Day
0.173959712037498,0.45635564736110856,77.9162374502237,12,Long Day
0.2698794246349011,0.41810241530457193,264.6338463430759,12,Long Day
0.27521695317291434,0.7891642216361849,34.46518349963869,12,Long Day
0.1373872543153487,0.524135687578269,64.98702994582575,12,Long Day
0.25741244205044156,0.4117065707312364,305.04155711235416,12,Long Day
0.15909998682549892,0.3454627514917843,188.31098160370735,12,Long Day
0.058137210662051846,1.2546664117821718,12.230550484482515,12,Long Day
0.0,0.975131329597905,23.86928216549597,12,Long Day
0.25478458867879633,0.4166737271854823,384.1699503169436,12,Long Day
0.027239047061265884,0.8420635711513492,19.683123877917417,12,Long Day
0.23406142670094593,0.5879343040097726,66.74192982176196,12,Long Day
0.2528284061651957,0.38597968878730643,380.75373943577125,12,Long Day
0.2397560563539525,0.4517135090135297,127.95325059813761,12,Long Day
0.29382799242032626,0.4335599058318561,381.5730588498546,12,Long Day
0.3940001454736062,0.5181992193276445,536.3435289257621,12,Long Day
0.156148855248545,0.3913045561466056,94.93949296179258,12,Long Day
0.294218972441582,0.41718605634866923,339.8574403906923,12,Long Day
0.24610632740121696,0.3951532402124009,215.60415849352694,12,Long Day
0.21498402978837897,0.38687094146189593,205.61110243191166,12,Long Day
0.12700001439301364,0.9330447448665634,20.402194101616065,12,Long Day
0.11754677854162947,0.32441498741880853,201.24960000000002,12,Long Day
0.14735616078758215,0.7399520829771036,43.534400000000005,12,Long Day
0.06940217939794607,0.6583220395479483,48.851200000000006,12,Long Day
0.02913254436908155,0.17321493523793582,206.0568,12,Long Day
0.24109105765664565,0.4650776989451829,144.51269199428052,14,Long Day
0.22499554326557689,0.42319003376687325,137.98065835396133,14,Long Day
0.28677047334045097,0.4098889890659302,351.25228701895725,14,Long Day
0.295560696279235,0.5771175063236966,77.45114620008917,14,Long Day
0.23458353842534926,0.49402869173900404,122.49554430111701,14,Long Day
0.30957016591510345,0.4440369058396592,393.9128977042121,14,Long Day
0.22750645449626447,0.38292998408970885,270.8827762954641,14,Long Day
0.22999435379159391,0.8084932979795895,32.02762954641202,14,Long Day
0.0,0.6771957479284465,45.67243446976186,14,Long Day
0.3102375261757898,0.4292286339385096,645.0145622751413,14,Long Day
0.19338278854744564,0.47960831108502966,78.65350089766608,14,Long Day
0.31412315222267956,0.5638631316283919,125.69133064194418,14,Long Day
0.3152695889298594,0.4301076298590287,521.8918360672668,14,Long Day
0.3169552389262592,0.49021787612441,191.81885467407957,14,Long Day
0.3870086704989007,0.5129808796832102,475.15534364941396,14,Long Day
0.38572918499927417,0.5054584739151778,680.1753963199477,14,Long Day
0.2459325777643585,0.44950735107330575,118.74461361677677,14,Long Day
0.30431403306556815,0.4187172121801248,365.29822608445846,14,Long Day
0.2706251385658038,0.41362073254922294,314.3646075384013,14,Long Day
0.2355234423727532,0.37282696096281853,296.45281119269555,14,Long Day
0.2389588153409242,0.6772319119525371,51.079692409172175,14,Long Day
0.1664887410624328,0.3383482387374781,303296,14,Long Day
0.08185544077764573,0.3975835694914221,105.01440000000001,14,Long Day
0.11379682527647711,0.4314165556942987,112.75280000000001,14,Long Day
0.08455996541603089,0.2589996813622289,206.3064,14,Long Day
